,date,store_name,city,county,category_name,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons
979,2015-05-19,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,Pottawattamie,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
980,2016-08-11,East Side Liquor and Groceries,Marshalltown,Marshall,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
981,2015-01-08,I-35 Spirits / Ankeny,ANKENY,Polk,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
982,2016-08-09,West Side Liquor / Waterloo,Waterloo,Black Hawk,MISCELLANEOUS  BRANDIES,10.0,600.0,7.12,10.68,3.0,32.04,1.8,0.48
983,2016-03-01,Hy-Vee Food Store / Webster City,WEBSTER CITY,Hamilton,PEACH BRANDIES,10.0,600.0,7.12,10.68,3.0,32.04,1.8,0.48
984,2014-07-02,Liquor Downtown / Iowa City,IOWA CITY,Johnson,PEACH BRANDIES,10.0,600.0,5.28,7.92,3.0,23.76,1.8,0.48
985,2015-04-30,Sahota Food Mart,DES MOINES,Polk,PEACH BRANDIES,10.0,600.0,5.28,7.92,3.0,23.76,1.8,0.48
986,2018-09-18,Keystone Liquor & Wine / Coralville,Coralville,JOHNSON,Gold Rum,24.0,375.0,4.5,6.75,3.0,20.25,1.12,0.29
987,2018-09-11,Hy-Vee Food and Drug #6 / Cedar Rapids,Cedar Rapids,LINN,Gold Rum,24.0,375.0,4.5,6.75,3.0,20.25,1.12,0.29
988,2019-02-07,Depot Liquor & Grocery,Marshalltown,MARSHALL,Gold Rum,24.0,375.0,4.5,6.75,3.0,20.25,1.12,0.29
989,2020-10-14,Hy-Vee Wine and Spirits / Washington,Washington,WASHINGTON,Temporary &  Specialty Packages,3.0,375.0,42.0,63.0,3.0,189.0,1.12,0.29
990,2020-01-03,D And S Grocery,Melcher-Dallas,Marion,Neutral Grain Spirits,24.0,375.0,4.2,6.3,3.0,18.9,1.12,0.29
991,2020-01-16,Keystone Liquor,Coralville,JOHNSON,Coffee Liqueurs,24.0,375.0,6.49,9.74,3.0,29.22,1.12,0.29
992,2020-01-30,Liquor Tobacco & Grocery - Mason City,Mason City,CERRO GORD,Coffee Liqueurs,24.0,375.0,6.49,9.74,3.0,29.22,1.12,0.29
993,2020-10-26,Hy-Vee Food Store / Coralville,Coralville,JOHNSON,Coffee Liqueurs,24.0,375.0,6.49,9.74,3.0,29.22,1.12,0.29
994,2018-09-13,Casey's General Store #1020  / Le Cl,Le Claire,SCOTT,Coffee Liqueurs,24.0,375.0,6.49,9.74,3.0,29.22,1.12,0.29
995,2019-07-03,Hy-Vee Food Store #1636 / Spencer,Spencer,CLAY,Coffee Liqueurs,24.0,375.0,6.49,9.74,3.0,29.22,1.12,0.29
996,2019-07-12,Hy-Vee Food Store / Mount Pleasant,Mount Pleasant,HENRY,Unknown,12.0,375.0,9.09,13.64,3.0,40.92,1.12,0.29
997,2019-06-26,Hy-Vee Wine and Spirits / WDM,West Des Moines,POLK,Unknown,12.0,375.0,9.09,13.64,3.0,40.92,1.12,0.29
998,2020-08-03,Casey's General Store #3288 / Blue Grass,Blue Grass,SCOTT,Straight Rye Whiskies,12.0,375.0,9.99,14.99,5.0,74.95,1.87,0.49
999,2015-05-20,Smokin' Joe's #7 Tobacco and Liquor,CEDAR RAPIDS,Linn,PEACH BRANDIES,24.0,375.0,3.05,4.58,7.0,32.06,2.62,0.69
