store_number,store_name,zip_code,address,store_location,etl_date
10235,MAPLETON FOOD LAND / MAPLETON,510340,405 HEISLER STREET,POINT(-95.792145001 42.167937999),2025-02-25T12:40:58.468704
10239,KUM & GO #98 / WEST DES MOINES,502660,5760 RACCOON RIVER DRIVE,POINT(-93.785822985 41.540969001),2025-02-25T12:40:58.468704
10240,FORBES MEAT / SPIRIT LAKE,513600,2508 ENTERPRISE AVENUE,POINT(-95.127291016 43.41661899),2025-02-25T12:40:58.468704
10241,"FAREWAY STORES, INC. #237 / LE CLAIRE",527530,1301 EAGLE RIDGE ROAD,POINT(-90.359991971 41.588211),2025-02-25T12:40:58.468704
10243,WEST 5TH MART / WATERLOO,507020,919 WEST 5TH STREET,POINT(-92.346161042 42.488349994),2025-02-25T12:40:58.468704
10244,OTHO CONVENIENCE AND FOOD / OTHO,505690,210 NORTH HIGHWAY STREET,POINT(-94.150868028 42.422340998),2025-02-25T12:40:58.468704
10245,TWO RIVERS / COLUMBUS JUNCTION,527380,213 HIGH VIEW DRIVE,POINT(-91.36203 41.28636),2025-02-25T12:40:58.468704
10248,BYRON MART / WATERLOO,507020,306 BYRON AVENUE,POINT(-92.35337501 42.480018005),2025-02-25T12:40:58.468704
10249,DUTCHMART FOODS / ORANGE CITY,510410,102 ALBANY AVENUE NORTHEAST,POINT(-96.057309022 43.006474992),2025-02-25T12:40:58.468704
10251,THOMSEN'S FILLING STATION / OXFORD JUNCTION,523230,122 W MAIN ST,POINT(-90.955207057 41.982762683),2025-02-25T12:40:58.468704
10254,FASTLAND LLC / BURLINGTON,52601,130 S ROOSEVELT AVE,POINT(-91.14083 40.8082),2025-02-25T12:40:58.468704
10256,LIQUOR AND TOBACCO OUTLET / WATERLOO,507010,2844 UNIVERSITY AVENUE,POINT(-92.382799207 42.498291885),2025-02-25T12:40:58.468704
10257,MAYNARDS OF AKRON / AKRON,510010,200 REED STREET,POINT(-96.559417041 42.828441985),2025-02-25T12:40:58.468704
10258,KWIK STAR #1190 / DECORAH,521010,306 COLLEGE DRIVE,POINT(-91.797099187 43.307893352),2025-02-25T12:40:58.468704
10259,LALO'S LIQUOR STORE / AMES,500100,809 WHEELER STREET,POINT(-93.62204001 42.054883014),2025-02-25T12:40:58.468704
10260,BAILEY'S CONVENIENCE / STUART,502500,1218 SOUTH DIVISION STREET,POINT(-94.319196006 41.490099985),2025-02-25T12:40:58.468704
10261,AVENUE G STORE / COUNCIL BLUFFS,51501,1602 AVENUE G,POINT(-95.868007008 41.268345002),2025-02-25T12:40:58.468704
10262,JAY BROS / WILLIAMS,502710,3065 220TH STREET,POINT(-93.565699036 42.471823982),2025-02-25T12:40:58.468704
10264,THE JO STOP / NORTHWOOD,50459,700 DIAMOND JO LANE,POINT(-93.3539 43.4471),2025-02-25T12:40:58.468704
10266,FOUR CORNERS MARKET / MASON CITY,504010,1306 4TH STREET SOUTHWEST,POINT(-93.221655019 43.148589992),2025-02-25T12:40:58.468704
10268,NEIGHBORHOOD FOOD LIQUOR AND TOBACCO / CEDAR RAPIDS,52404,1601 6TH ST SW,POINT(-91.676732214 41.961545032),2025-02-25T12:40:58.468704
10269,ALL IN GROCERS / WATERLOO,507030,221 FRANKLIN STREET,POINT(-92.336573988 42.503412986),2025-02-25T12:40:58.468704
10270,LIQUOR LOVERS  / ANKENY,500230,1510 SOUTH ANKENY BOULEVARD PRAIRIE TRAIL SUITE 107-108,POINT(-93.601740968 41.716028988),2025-02-25T12:40:58.468704
10271,SMOKE VIBEZ / DAVENPORT,528060,3819 NORTH BRADY STREET,POINT(-90.567890997 41.558963019),2025-02-25T12:40:58.468704
10272,UNIVERSITY LIQUORS / WEST DES MOINES,502660,9250 UNIVERSITY AVE SUITE 114,POINT(-93.834537013 41.599596013),2025-02-25T12:40:58.468704
10275,UNIVERSITY MARKET / DES MOINES,503170,2231 EAST UNIVERSITY AVENUE,POINT(-93.575504019 41.600062005),2025-02-25T12:40:58.468704
10276,KWIK STAR #715 / WATERLOO,507020,135 EAST RIDGEWAY AVENUE,POINT(-92.355788296 42.46946729),2025-02-25T12:40:58.468704
10278,SHELLSBURG QUICK STOP / SHELLSBURG,523320,101 MAIN STREET SOUTHEAST,POINT(-91.875337235 42.094597315),2025-02-25T12:40:58.468704
10279,WASHINGTON SPIRITS & TOBACCO / WASHINGTON,523530,1061 WEST MADISON STREET,POINT(-91.707533026 41.296276982),2025-02-25T12:40:58.468704
10280,QUICK SHOP LIQUOR AND VAPE / CLEAR LAKE,50428,904 NORTH 8TH STREET,POINT(-93.37843198 43.142923994),2025-02-25T12:40:58.468704
10281,CORYDON CORNER / CORYDON,500600,214 W JEFFERSON ST,POINT(-93.320097035 40.756938015),2025-02-25T12:40:58.468704
10282,ANDY'S MINI MART / RICEVILLE,504660,203 EAST MAIN STREET,POINT(-92.55193 43.36382),2025-02-25T12:40:58.468704
10283,CASEY'S GENERAL STORE # 2889 / SIOUX CITY,511080,3051 FLOYD BOULEVARD,POINT(-96.375720006 42.526948993),2025-02-25T12:40:58.468704
10284,RAY'S SUPER MARKET / EVANSDALE,507070,3452 LAFAYETTE ROAD,POINT(-92.291921998 42.478101986),2025-02-25T12:40:58.468704
10285,HY-VEE FAST & FRESH 2 / DAVENPORT,52807,4631 EAST 53RD STREET,POINT(-90.50556 41.57499),2025-02-25T12:40:58.468704
10287,BREW OIL #80 / WEST DES MOINES,502650,136 1ST STREET,POINT(-93.703726015 41.570836991),2025-02-25T12:40:58.468704
10289,BLUE LIQUOR AND TOBACCO STORE / STATE CENTER,502470,101 WEST MAIN STREET,POINT(-93.163901024 42.016893002),2025-02-25T12:40:58.468704
10290,WEST SIDE LIQUOR / WATERLOO,507020,919 WEST 5TH STREET,POINT(-92.346161042 42.488349994),2025-02-25T12:40:58.468704
10291,EXPRESS MART / WATERLOO,50701,2027 FALLS AVENUE,POINT(-92.37224 42.49989),2025-02-25T12:40:58.468704
10292,PRIME MART / CEDAR FALLS,50613,2728 CENTER STREET,POINT(-92.456653971 42.561117989),2025-02-25T12:40:58.468704
10293,STORY CITY LIQUOR AND SMOKE SHOP / STORY CITY,502480,622 BROAD STREET,POINT(-93.59483998 42.186802981),2025-02-25T12:40:58.468704
10294,SANCHEZ GROCERY LLC / CORWITH,504300,205 NORTHWEST ELM STREET,POINT(-93.957495007 42.993156986),2025-02-25T12:40:58.468704
10296,US SMOKE SHOP #1 / OTTUMWA,525010,610 CHURCH STREET,POINT(-92.420205014 41.007982009),2025-02-25T12:40:58.468704
10297,WESTSIDE GROCERY / DAVENPORT,52802,1802 WEST 7TH STREET,POINT(-90.601321967 41.526941006),2025-02-25T12:40:58.468704
10298,CASEY'S #4308 / CHARITON,500490,2130 COURT AVENUE WEST,POINT(-93.326549005 41.014096984),2025-02-25T12:40:58.468704
10299,COLFAX TRUCK STOP LLC / COLFAX,50054,1405 N WALNUT ST,POINT(-93.24678 41.69534),2025-02-25T12:40:58.468704
10300,ESSENTIALS / CEDAR RAPIDS,524020,1500 1ST AVENUE NE,POINT(-91.652354957 41.988484595),2025-02-25T12:40:58.468704
10301,FLOYD FOOD AND FUEL / SIOUX CITY,511080,3241 FLOYD BOULEVARD,POINT(-96.370123996 42.534592996),2025-02-25T12:40:58.468704
10302,SIOUX-PER CENTER / SIOUX CENTER,512500,1212 NORTH MAIN AVENUE,POINT(-96.174496997 43.09083298),2025-02-25T12:40:58.468704
10303,DECORAH MART / DECORAH,52101,303 COLLEGE DRIVE,POINT(-91.79695 43.30755),2025-02-25T12:40:58.468704
10304,VINTON LIQUOR TOBACCO AND VAPE / VINTON,523490,411 A AVENUE,POINT(-92.025837978 42.167093983),2025-02-25T12:40:58.468704
10306,ATLANTIC LIQUOR / ATLANTIC,500220,411 CHESTNUT STREET,POINT(-95.013438032 41.406542008),2025-02-25T12:40:58.468704
10307,SUPER QUICK LIQUOR / KNOXVILLE,50138,701 W PLEASANT ST,POINT(-93.10565 41.32074),2025-02-25T12:40:58.468704
10310,CASEY'S #4504 / DOWS,500710,904 CARDINAL AVENUE,POINT(-93.46205739 42.674399872),2025-02-25T12:40:58.468704
10312,THE LIQUOR STOP / SUMNER,506740,201 WEST 1ST STREET,POINT(-92.099353975 42.847268997),2025-02-25T12:40:58.468704
10313,KONVENIENCE KORNER CENTERVILLE / CENTERVILLE,52544,1508 S 18TH ST,POINT(-92.86788 40.7199),2025-02-25T12:40:58.468704
10314,KUM & GO #2212 / ANKENY,50021,965 SOUTHEAST CORPORATE WOODS DRIVE,POINT(-93.58288 41.67801),2025-02-25T12:40:58.468704
10315,A & Z LIQUOR / HAMPTON,50441,721 CENTRAL AVENUE WEST,POINT(-93.21694 42.74174),2025-02-25T12:40:58.468704
10316,LUXEMBURG CORNER MART AND GAS / LUXEMBURG,52056,101 WEST MAIN STREET,POINT(-91.07458 42.60256),2025-02-25T12:40:58.468704
10319,CALAMUS COUNTRY STORE / CALAMUS,527290,91 CLINTON STREET,POINT(-90.763133015 41.829104005),2025-02-25T12:40:58.468704
10320,SUPER MART / OELWEIN,50662,701 SOUTH FREDERICK AVENUE,POINT(-91.91348 42.66924),2025-02-25T12:40:58.468704
10323,TOBACCO 4 LESS / DAVENPORT,528070,3545 EASTERN AVENUE,POINT(-90.550891995 41.556434995),2025-02-25T12:40:58.468704
10324,YESWAY #1008 / MANILLA,51454,347 MAIN STREET,POINT(-95.2345 41.88971),2025-02-25T12:40:58.468704
10327,KWIK STAR 1208 / SIOUX CENTER,512500,1581 SOUTH MAIN AVENUE,POINT(-96.175430934 43.060624602),2025-02-25T12:40:58.468704
10328,BUDGET INN / OSKALOOSA,525770,1210 A AVENUE EAST,POINT(-92.631237028 41.295932988),2025-02-25T12:40:58.468704
10330,"TEMPLETON RYE SPIRITS, LLC (ET)",514630,209 S RYE AVENUE,POINT(-94.937773 41.917716019),2025-02-25T12:40:58.468704
10332,METRO MART #3 / CEDAR FALLS,50613,103 FRANKLIN STREET,POINT(-92.44949 42.53749),2025-02-25T12:40:58.468704
10333,"FAREWAY STORES, INC. #077B / NORWALK",502110,2200 SUNSET DRIVE,POINT(-93.673943476 41.48879161),2025-02-25T12:40:58.468704
10334,SPIRIT LIQUOR - 1 / GRIMES,501110,109 1ST STREET,POINT(-93.793817979 41.688753018),2025-02-25T12:40:58.468704
10335,DISCOUNT LIQUOR TOBACCO & VAPE / CRESTON,508010,509 WEST TAYLOR STREET SUITE B,POINT(-94.367469984 41.049663998),2025-02-25T12:40:58.468704
10336,A-T-V SHACK / NEW HAMPTON,506590,1 E MAIN ST,POINT(-92.315271586 43.059252687),2025-02-25T12:40:58.468704
10337,WEST K MART / KEOKUK,52632,707 PALEAN ST.,POINT(-91.39139 40.39377),2025-02-25T12:40:58.468704
10338,HY-VEE FAST AND FRESH / CUMMING,500610,5237 CUMMING AVENUE,POINT(-93.77672 41.48288),2025-02-25T12:40:58.468704
10339,CASEY'S #4294 / CORYDON,50060,200 EAST JEFFERSON STREET,POINT(-93.31695 40.75716),2025-02-25T12:40:58.468704
10340,URBAN FUEL / NORTH LIBERTY,523170,1 HAWKEYE DR,POINT(-91.607188234 41.734037591),2025-02-25T12:40:58.468704
10342,YESWAY #1006 / IRWIN,514460,305 CORA STREET,POINT(-95.20667 41.79178),2025-02-25T12:40:58.468704
10344,EAGLE FOOD MART LLC / MISSOURI VALLEY,51555,502 WEST ERIE STREET,POINT(-95.90074 41.55634),2025-02-25T12:40:58.468704
10345,HOPSTOP LIQUOR AND GROCERIES / NEVADA,502010,136 LINCOLN HIGHWAY,POINT(-93.458022007 42.022373007),2025-02-25T12:40:58.468704
10346,SUNDOWN LIQUOR AND GROCERIES / NEVADA,50201,731 LINCOLN HIGHWAY,POINT(-93.44995 42.02271),2025-02-25T12:40:58.468704
10347,THE SPOT SMOKE SHOP / INDEPENDENCE,506440,112 2ND AVE SW BLDG 01,POINT(-91.894997979 42.46814198),2025-02-25T12:40:58.468704
10348,SPIRITS WORLD / INDIANOLA,501250,410 SOUTH JEFFERSON WAY,POINT(-93.55806396 41.356403013),2025-02-25T12:40:58.468704
10349,MEGA SAVER / COUNCIL BLUFFS,515010,1749 W BROADWAY,POINT(-95.87027 41.2617),2025-02-25T12:40:58.468704
10350,SUPER SAVER LIQUOR / MUSCATINE,527610,1510 ISETT AVENUE,POINT(-91.044028025 41.43954902),2025-02-25T12:40:58.468704
10352,CASEY'S #4319 / PERRY,502200,601 SOUMAS AVENUE,POINT(-94.069234996 41.834305018),2025-02-25T12:40:58.468704
10353,ANDREW COUNTRY MART / ANDREW,520300,201 NORTH JEFFERSON STREET,POINT(-90.595004023 42.154881005),2025-02-25T12:40:58.468704
10354,CRESTON LIQUORS / CRESTON,508010,804 LAUREL STREET,POINT(-94.37373202 41.047443003),2025-02-25T12:40:58.468704
10356,SHELLSBURG QUICK STOP / SHELLSBURG,523320,101 MAIN STREET NORTHEAST,POINT(-91.869028998 42.094784017),2025-02-25T12:40:58.468704
10357,FAIRBANK FOOD CENTER / FAIRBANK,506290,102 NORTH 4TH STREET,POINT(-92.047754979 42.639680017),2025-02-25T12:40:58.468704
10360,CASEY'S #4539 / ROCK RAPIDS,51246,800 FIRST AVENUE,POINT(-96.17596 43.43191),2025-02-25T12:40:58.468704
10361,EVANSDALE MARKET PLACE / EVANSDALE,507070,3601 LAFAYETTE RD,POINT(-92.287743032 42.477552007),2025-02-25T12:40:58.468704
10362,MASON MART / MASON CITY,504010,610 S. MONROE AVE.,POINT(-93.209725978 43.146050988),2025-02-25T12:40:58.468704
10364,CALMAR TOBACCO OUTLET / CALMAR,52132,107 N. MARYVILLE STREET,POINT(-91.864630874 43.183043536),2025-02-25T12:40:58.468704
10365,K & N MINI MART,504760,201 SOUTH BROAD STREET,POINT(-92.782687039 43.434921002),2025-02-25T12:40:58.468704
10366,CASEY'S #4279 / CEDAR FALLS,506130,1620 WEST FIRST STREET,POINT(-92.464639433 42.537773105),2025-02-25T12:40:58.468704
10367,CASEY'S #4333 / CUMMING,50061,5240 CUMMING AVENUE,POINT(-93.77335 41.48306),2025-02-25T12:40:58.468704
10368,ROYAL LIQUOR AND SMOKE / GRINNELL,50112,229 WEST STREET,POINT(-92.72733 41.7342),2025-02-25T12:40:58.468704
10370,CITY SMOKE SHOP / JOHNSTON,501310,5765 MERLE HAY ROAD,POINT(-93.697069024 41.665293999),2025-02-25T12:40:58.468704
10374,MCDERMOTT OIL COMPANY / EARLVILLE,52041,425 NORTHERN AVENUE,POINT(-91.272843001 42.485058001),2025-02-25T12:40:58.468704
10375,"AL & JA'S GAS & LIQUORS, LLC",502070,202 S MAIN ST,POINT(-92.651245972 41.46860099),2025-02-25T12:40:58.468704
10378,CROSSROADS / HAMPTON,504410,4 4TH STREET SOUTHEAST,POINT(-93.20248 42.7417),2025-02-25T12:40:58.468704
10380,HIGHWAY LIQUOR & SMOKE SHOP / SHELDON,512010,141 34TH AVE STE D,POINT(-95.816982574 43.185461097),2025-02-25T12:40:58.468704
10381,HURRIBAK IV DISTRIBUTION / CHARITON,50049,213 NORTH MAIN STREET,POINT(-93.30834 41.01602),2025-02-25T12:40:58.468704
10383,O SO GOOD WINERY & DISTILLERY / (ET),52040,2093 20TH AVENUE SOUTHEAST,POINT(-91.0979 42.46882),2025-02-25T12:40:58.468704
10385,GARNAVILLO SPEED SHOPPE / GARNAVILLO,520490,204 NORTH MAIN STREET,POINT(-91.235788032 42.868918992),2025-02-25T12:40:58.468704
10386,DOWNTOWN GAS AND GROCERY / DUBUQUE,520010,1401 CENTRAL AVENUE,POINT(-90.668032025 42.506404991),2025-02-25T12:40:58.468704
10387,SIPN'SMOKE / AMES,500140,4518 MORTENSEN ROAD #109,POINT(-93.679602981 42.011054001),2025-02-25T12:40:58.468704
10388,CASEY'S  #4553 / CEDAR FALLS,506130,1525 WEST RIDGEWAY AVENUE,POINT(-92.463930972 42.470100998),2025-02-25T12:40:58.468704
10389,HOME TOWN WINE AND SPIRIT / KEOKUK,52632,1501 MAIN STREET,POINT(-91.39176 40.40388),2025-02-25T12:40:58.468704
10390,CASEY'S #4269 / WAUKEE,502630,600 NORTHWEST 10TH STREET,POINT(-93.892477003 41.625399995),2025-02-25T12:40:58.468704
10394,RANDALLS STOP N SHOP / HUDSON,50643,320 5TH STREET,POINT(-92.45478 42.40654),2025-02-25T12:40:58.468704
10395,MALIK'S #3 / MASON CITY,504010,1303 4TH ST SW,POINT(-93.221648984 43.14798901),2025-02-25T12:40:58.468704
10396,MALIK'S #1 / MASON CITY,504010,1465 4TH ST SE,POINT(-93.171554959 43.147897983),2025-02-25T12:40:58.468704
10397,THE SPOT #3 / WATERLOO,50702,117 E SAN MARNAN DR,POINT(-92.35584 42.45784),2025-02-25T12:40:58.468704
10398,SINCLAIR DOWNTOWN / FORT DODGE,505010,315 2ND AVENUE SOUTH,POINT(-94.193037969 42.502088017),2025-02-25T12:40:58.468704
10399,THE DEPOT WALFORD LLC / WALFORD,523510,200 U.S. 151,POINT(-91.833948067 41.878164861),2025-02-25T12:40:58.468704
10400,BUDZZ / ALBURNETT,522020,105 S MAIN AVE,POINT(-91.619058015 42.148028003),2025-02-25T12:40:58.468704
10402,PUFF POUR PLAY INC / POSTVILLE,521620,120 WEST GREENE STREET,POINT(-91.569001037 43.086403982),2025-02-25T12:40:58.468704
10403,WILLIAMS TRAVEL CENTER / WILLIAMS,502710,3065 220TH STREET,POINT(-93.565699036 42.471823982),2025-02-25T12:40:58.468704
10404,HIWAY 25 LIQUOR / GREENFIELD,508490,108 NORTHEAST 6TH STREET,POINT(-94.453599991 41.305945004),2025-02-25T12:40:58.468704
10405,YANA MART / DAVENPORT,528060,3815 W KIMBERLY RD,POINT(-90.63169396 41.561321016),2025-02-25T12:40:58.468704
10406,EMPIRE LIQUOR AND TOBACCO / HIAWATHA,522330,830 ROBINS RD,POINT(-91.67297 42.04608),2025-02-25T12:40:58.468704
10408,PARADISE LIQUOR AND TOBACCO / CEDAR RAPIDS,524050,1714 JOHNSON AVENUE NORTHWEST,POINT(-91.696427256 41.974664597),2025-02-25T12:40:58.468704
10409,W&H COOPERATIVE OIL CO. / EAGLE GROVE,505330,215 N COMMERCIAL,POINT(-93.90451 42.66584),2025-02-25T12:40:58.468704
10410,HOMETOWN FOODS OF CONRAD / CONRAD,50621,119 NORTH MAIN STREET,POINT(-92.87457 42.22521),2025-02-25T12:40:58.468704
10411,THE SPOT TRUCK STOP / GRIMES,50111,1905 SE 37TH ST,POINT(-93.773933004 41.659128983),2025-02-25T12:40:58.468704
10412,W&H COOPERATIVE OIL CO. / BADGER,50516,115 1ST AVENUE SE,POINT(-94.146239038 42.614585018),2025-02-25T12:40:58.468704
10413,W&H COOPERATIVE OIL CO. / RENWICK,505770,101 MARTIN STREET,POINT(-93.972144981 42.826559997),2025-02-25T12:40:58.468704
10416,LIQUOR LAND / DES MOINES,503100,4995 MERLE HAY ROAD,POINT(-93.6972 41.65096),2025-02-25T12:40:58.468704
10417,SPEEDY GAS N SHOP / COUNCIL BLUFFS,51501,2024 5TH AVE,POINT(-95.874900034 41.257516002),2025-02-25T12:40:58.468704
10418,CASEY'S #4577 / LANSING,521510,748 MAIN ST,POINT(-91.225404027 43.362040982),2025-02-25T12:40:58.468704
10419,MALIK'S #2 / MASON CITY,504010,418 S FEDERAL AVE,POINT(-93.201542978 43.147473984),2025-02-25T12:40:58.468704
10420,"FAREWAY STORES, INC. #247 / HULL",51239,640 BLACK FOREST RD,POINT(-96.13827 43.18578),2025-02-25T12:40:58.468704
10421,KIMMES LE MARS COUNTRY STORE #08 / LE MARS,510310,436 PLYMOUTH STREET SW,POINT(-96.173192019 42.792561992),2025-02-25T12:40:58.468704
10422,FORT DODGE AMPRIDE / FORT DODGE,505010,3243 5TH AVENUE SOUTH,POINT(-94.14803 42.50127),2025-02-25T12:40:58.468704
10423,KWIK STAR #1153 / MILFORD,513510,1611 202ND STREET,POINT(-95.143223731 43.353482599),2025-02-25T12:40:58.468704
10424,HY-VEE FAST AND FRESH #2 / AMES,50010,4018 LINCOLN WAY,POINT(-93.672427196 42.022803477),2025-02-25T12:40:58.468704
10425,QUIK STOP / BURLINGTON,52601,3220 DIVISION STREET,POINT(-91.140686959 40.807976011),2025-02-25T12:40:58.468704
10426,NEW HAMPTON MART / NEW HAMPTON,506590,17 W MAIN ST,POINT(-92.31597 43.05929),2025-02-25T12:40:58.468704
10428,SHORT STOP / BOONE,500360,1735 MAMIE EISENHOWER AVE.,POINT(-93.864243987 42.059918988),2025-02-25T12:40:58.468704
10429,BP / AMES,50010,2720 EAST 13TH STREET,POINT(-93.57734 42.03449),2025-02-25T12:40:58.468704
10431,FEISTA FOODS / HARTLEY,513460,130 3RD STREET NORTHEAST,POINT(-95.474831041 43.185171007),2025-02-25T12:40:58.468704
10432,SMOKIN HOT / CENTERVILLE,52544,1014 NORTH 18TH STREET,POINT(-92.868466011 40.743414988),2025-02-25T12:40:58.468704
10433,NAAZ GROUP LLC / DAVENPORT,52804,11423 160TH STREET,POINT(-90.680272035 41.537578018),2025-02-25T12:40:58.468704
10434,JIM'S FOODS SOUTHEAST / CEDAR RAPIDS,52403,3102 MOUNT VERNON ROAD SOUTHEAST,POINT(-91.62248 41.97686),2025-02-25T12:40:58.468704
10435,MCDERMOTT OIL COMPANY / EPWORTH,52045,206 SOUTH CENTER AVENUE,POINT(-90.932361042 42.44347802),2025-02-25T12:40:58.468704
10436,KWIK STAR #1701 / NORWALK,50211,1200 CHATHAM AVENUE,POINT(-93.67652 41.48682),2025-02-25T12:40:58.468704
10437,WHITING MARKET LLC - WHITING,51063,721 WHITTIER ST,POINT(-96.15008 42.12743),2025-02-25T12:40:58.468704
10438,KWIK STAR #1213 / NORTH LIBERTY,523170,1810 DIAMOND BOULEVARD,POINT(-97.607169041 39.957291911),2025-02-25T12:40:58.468704
10440,JJ'S VALLEY MART / ROCK VALLEY,512470,2005 10TH STREET,POINT(-96.28788797 43.200328002),2025-02-25T12:40:58.468704
10441,VIRULAS GENERAL STORE / SIOUX CITY,51106,2324 TRANSIT AVENUE,POINT(-96.37867 42.47635),2025-02-25T12:40:58.468704
10443,SIP & BURN / ANKENY,500230,1200 NW 36TH ST STE 101,POINT(-93.6124 41.76082),2025-02-25T12:40:58.468704
10444,SHIVAM FOOD MART LLC / SERGEANT BLUFF,51054,200 1ST ST,POINT(-96.36347 42.40026),2025-02-25T12:40:58.468704
10445,OSCEOLA LIQUOR LLC / OSCEOLA,50213,715 W MCLANE ST,POINT(-93.77636803 41.030861),2025-02-25T12:40:58.468704
10446,LIQUOR+ MADISON / WASHINGTON,52353,1004 W MADISON ST,POINT(-91.70451596 41.29685001),2025-02-25T12:40:58.468704
10447,SWARM SPORTS BAR AND GRILLE / SUMNER,50674,108 E 1ST ST,POINT(-92.09727 42.84746),2025-02-25T12:40:58.468704
10448,CASEY'S #4334 / EPWORTH,52045,101 HORSFIELD INDUSTRIAL WAY,,2025-02-25T12:40:58.468704
10449,CHAMLING SMOKE & LIQUOR / ANKENY,500230,322 SOUTHWEST MAPLE STREET,POINT(-93.60857 41.72892),2025-02-25T12:40:58.468704
10450,WIKES / ELKADER,52043,204 SOUTH MAIN STREET,POINT(-91.403574958 42.85329701),2025-02-25T12:40:58.468704
10451,BIG 10 MART #25 / ELDRIDGE,52748,121 SOUTH 14TH AVENUE,POINT(-90.565428981 41.654298995),2025-02-25T12:40:58.468704
10452,BIG 10 MART #27 / ELDRIDGE,52748,450 EAST LE CLAIRE ROAD,POINT(-90.57761 41.65472),2025-02-25T12:40:58.468704
10453,TJ'S GAS & GRUB / BENNETT,52721,2000 IOWA 130,POINT(-90.97518 41.74401),2025-02-25T12:40:58.468704
10454,TIGER MART / GRISWOLD,51535,708 MAIN STREET,POINT(-95.139216033 41.234406005),2025-02-25T12:40:58.468704
10455,SNAK ATAK #53 / KEYSTONE,522490,407 5TH STREET,POINT(-92.19867 42.00358),2025-02-25T12:40:58.468704
10456,CIRCLE K 4706603 / BURLINGTON,526010,333 NORTH ROOSEVELT AVENUE,POINT(-91.14174 40.81364),2025-02-25T12:40:58.468704
10457,TARGET STORE T-2909 / WAUKEE,50263,900 SOUTHEAST LAUREL STREET,POINT(-93.89043 41.6135),2025-02-25T12:40:58.468704
10458,UP IN SMOKE / IOWA CITY,52240,1901 BROADWAY ST STE 1,POINT(-91.520705266 41.641540859),2025-02-25T12:40:58.468704
10459,SAINT AVE. BP / OLDS,52647,302 EAST SCHOOL AVE.,POINT(-91.54114 41.13456),2025-02-25T12:40:58.468704
10460,CASEY'S #4391 / WEST BURLINGTON,52655,1105 W AGENCY RD,POINT(-91.1696 40.81181),2025-02-25T12:40:58.468704
10463,OLD 34 GAS & GRILL / DANVILLE,52623,305 U.S. 34 BUSINESS,,2025-02-25T12:40:58.468704
10464,LIQUOR & TOBACCO OUTLET / MANCHESTER,52057,316 E MAIN ST,POINT(-91.45445 42.48402),2025-02-25T12:40:58.468704
10466,KWIK STAR #1703 / JOHNSTON,501310,5608 MERLE HAY ROAD,POINT(-93.69835 41.66323),2025-02-25T12:40:58.468704
10467,KWIK STAR #1289 / STUART,502500,1219 SOUTH DIVISION STREET,POINT(-94.31851 41.49615),2025-02-25T12:40:58.468704
10468,KWIK STAR #1702 / CLIVE,503250,16050 HICKMAN ROAD,POINT(-93.83931 41.61493),2025-02-25T12:40:58.468704
10471,CONCORDIA LLC / BURLINGTON,526010,718 JEFFERSON STREET STE 102,POINT(-91.10809 40.81103),2025-02-25T12:40:58.468704
10473,DESIGNER INN & SUITES / TOLEDO,52342,403 BUSINESS HWY 30 W,POINT(-92.5864 41.98904),2025-02-25T12:40:58.468704
10474,MARTELLE STORE / MARTELLE,523050,400 SOUTH MILITARY STREET,POINT(-91.36098 42.02012),2025-02-25T12:40:58.468704
10475,KWIK STAR #1184 / DUBUQUE,520010,1180 KERPER COURT,POINT(-90.65563 42.51511),2025-02-25T12:40:58.468704
10476,WAYLAND BP / WAYLAND,52654,213 WEST HWY 78,POINT(-91.6624 41.15054),2025-02-25T12:40:58.468704
10477,RIENBECK GP LLC / REINBECK,506690,606 GRUNDY AVENUE,POINT(-92.60139 42.3257),2025-02-25T12:40:58.468704
10478,ABC SMOKE / URBANDALE,503220,4635 86TH STREET,POINT(-93.73648 41.64446),2025-02-25T12:40:58.468704
10479,NEIGHBORHOOD LIQUOR MART / AMES,50010,3505 LINCOLN WAY STE 105,POINT(-93.5636 42.02296),2025-02-25T12:40:58.468704
10481,KWIK STAR #1700 / WEBSTER CITY,505950,1515 OVERPASS DRIVE,POINT(-93.8424 42.47045),2025-02-25T12:40:58.468704
10482,ALTOONA LIQUOR AND TOBACCO / ALTOONA,50009,1005 8TH STREET SOUTHWEST STE D,POINT(-93.47702 41.64434),2025-02-25T12:40:58.468704
10483,QUIK AND HANDI / DYERSVILLE,52040,725 9TH STREET SOUTHEAST,POINT(-91.1143 42.47841),2025-02-25T12:40:58.468704
10484,SPRINGVILLE FOOD GAS & LIQUOR INC / SPRINGVILLE,52336,510 1ST AVENUE,POINT(-91.44563 42.05336),2025-02-25T12:40:58.468704
10485,LIQUOR GARDEN / URBANDALE,503220,3838 100TH STREET,POINT(-93.75648 41.63057),2025-02-25T12:40:58.468704
10486,"FAREWAY STORES, INC. #249 / STORY CITY",50248,1550 BROAD STREET,POINT(-93.57519 42.18774),2025-02-25T12:40:58.468704
